year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,delays
2022,7,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",230,59,4,0,2942,814,54,278,0,
2022,7,WN,Southwest Airlines Co.,PVD,"Providence, RI: Theodore Francis Green State",410,138,5,0,8342,3541,349,483,0,
2022,7,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",160,38,2,1,1898,454,73,355,0,
2022,7,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",527,205,8,3,11448,4191,459,751,225,
2022,7,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",119,45,0,0,2815,762,0,79,0,
2022,7,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",680,205,7,1,11062,3990,229,611,16,
2022,7,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Greater Rochester International",181,75,8,0,4005,1582,79,286,0,
2022,7,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",493,151,6,4,8303,2867,164,753,57,
2022,7,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3424,891,55,0,47498,15126,924,2913,27,
2022,7,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1286,346,13,1,20309,7193,664,1539,318,
2022,7,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",201,51,3,1,3057,883,382,632,290,
2022,7,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",176,55,5,0,2874,694,102,349,0,
2022,7,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",351,154,3,1,8308,3291,357,429,25,
2022,7,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",925,214,5,0,12220,4208,166,768,0,
2022,7,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",767,234,16,0,10896,2904,0,1423,0,
2022,7,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",3278,815,59,3,42699,12599,439,3089,222,
2022,7,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",371,132,0,1,8157,3168,385,606,74,
2022,7,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",936,283,15,3,15061,6029,381,1169,20,
2022,7,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2883,723,39,0,36668,10206,252,1787,156,
2022,7,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1507,457,24,1,19448,6873,267,2388,20,
2022,7,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",284,96,2,1,5353,1648,49,324,35,
2022,7,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",3158,835,56,3,49519,16493,1300,5355,281,
2022,7,WN,Southwest Airlines Co.,SYR,"Syracuse, NY: Syracuse Hancock International",98,34,1,0,1552,344,33,140,0,
2022,7,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1920,574,27,17,33955,11422,957,5475,51,
2022,7,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",471,154,2,0,7956,2839,36,568,18,
2022,7,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",266,62,1,0,3358,1221,116,192,0,
2022,7,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",139,33,1,0,2091,351,0,47,72,
2022,7,YV,Mesa Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",107,24,2,0,2349,2016,32,23,0,
2022,7,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",134,22,1,0,964,467,188,145,0,
2022,7,YV,Mesa Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",61,10,0,0,583,393,168,0,0,
2022,7,YV,Mesa Airlines Inc.,BDL,"Hartford, CT: Bradley International",68,11,2,0,1128,500,277,104,0,
2022,7,YV,Mesa Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",87,18,4,0,1313,975,21,16,0,
2022,7,YV,Mesa Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",37,11,2,0,762,387,0,192,3,
2022,7,YV,Mesa Airlines Inc.,BIL,"Billings, MT: Billings Logan International",5,0,0,0,0,0,0,0,0,
2022,7,YV,Mesa Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",59,26,1,0,2194,1518,105,48,0,
2022,7,YV,Mesa Airlines Inc.,BNA,"Nashville, TN: Nashville International",75,15,0,0,1317,988,111,101,0,
2022,7,YV,Mesa Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",1,0,0,0,0,0,0,0,0,
2022,7,YV,Mesa Airlines Inc.,BUR,"Burbank, CA: Bob Hope",81,16,0,1,1920,1383,6,216,0,
2022,7,YV,Mesa Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",22,7,0,0,268,187,30,51,0,
2022,7,YV,Mesa Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",62,13,3,0,764,196,384,184,0,
2022,7,YV,Mesa Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",110,32,2,0,2194,842,47,130,0,
2022,7,YV,Mesa Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",27,5,0,0,312,73,208,31,0,
2022,7,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",134,23,2,0,1478,662,218,403,0,
2022,7,YV,Mesa Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",71,16,0,0,868,497,227,92,0,
2022,7,YV,Mesa Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",5,0,0,0,0,0,0,0,0,
2022,7,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",59,14,0,0,1631,1182,0,257,0,
2022,7,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31,5,0,0,251,118,0,40,0,
2022,7,YV,Mesa Airlines Inc.,DAB,"Daytona Beach, FL: Daytona Beach International",5,1,0,0,134,127,0,7,0,
2022,7,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",71,23,0,2,1867,1290,99,478,0,
2022,7,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1640,380,39,3,36244,11895,1610,2466,0,
2022,7,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",62,9,0,0,379,169,43,62,0,
2022,7,YV,Mesa Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",60,24,2,1,1780,514,69,156,0,
2022,7,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",184,50,4,0,6970,4322,41,244,0,
2022,7,YV,Mesa Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",59,18,1,0,4311,3039,0,217,0,
2022,7,YV,Mesa Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",1,0,0,0,0,0,0,0,0,
2022,7,YV,Mesa Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",10,3,0,0,103,17,68,18,0,
2022,7,YV,Mesa Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",93,35,0,2,2133,1462,113,278,0,
2022,7,YV,Mesa Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",58,21,2,0,2298,778,0,76,0,
2022,7,YV,Mesa Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",22,5,1,0,127,70,0,53,0,
2022,7,YV,Mesa Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",31,8,0,0,438,365,25,27,0,
2022,7,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",31,5,0,0,878,818,0,0,0,
2022,7,YV,Mesa Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",10,1,0,0,96,96,0,0,0,
2022,7,YV,Mesa Airlines Inc.,HOU,"Houston, TX: William P Hobby",183,59,4,1,5779,2219,61,369,0,
2022,7,YV,Mesa Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",,,,,,,,,,
2022,7,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",774,137,28,1,11592,2883,2065,1568,0,
2022,7,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1729,227,15,1,23215,8548,2779,2081,23,
2022,7,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",40,8,0,0,1556,1221,0,0,0,
2022,7,YV,Mesa Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",5,0,0,0,0,0,0,0,0,
2022,7,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",5,0,0,0,0,0,0,0,0,
2022,7,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",36,3,0,0,193,127,0,66,0,
2022,7,YV,Mesa Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",136,32,2,0,3231,1732,0,243,0,
2022,7,YV,Mesa Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",1,0,0,0,0,0,0,0,0,
2022,7,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",279,57,13,2,5169,1371,1371,2079,0,
2022,7,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",29,2,3,0,44,33,0,0,0,
2022,7,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",31,9,0,0,409,299,0,20,0,
2022,7,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",276,62,5,0,5232,2597,119,304,0,
2022,7,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",124,24,2,0,4365,3449,539,217,0,
2022,7,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",35,9,2,0,590,225,53,61,62,
2022,7,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",94,13,0,0,1230,1041,0,6,0,
2022,7,YV,Mesa Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",57,21,2,0,2024,1401,0,146,0,
2022,7,YV,Mesa Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",31,1,0,0,60,60,0,0,0,
2022,7,YV,Mesa Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",1,0,0,0,0,0,0,0,0,
2022,7,YV,Mesa Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",35,9,1,0,790,601,0,65,0,
2022,7,YV,Mesa Airlines Inc.,MSN,"Madison, WI: Dane County Regional-Truax Field",31,6,0,1,489,410,0,44,0,
2022,7,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",62,8,0,0,408,219,43,64,0,
2022,7,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",37,3,0,0,140,60,80,0,0,
2022,7,YV,Mesa Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",31,3,5,0,209,24,20,0,0,
2022,7,YV,Mesa Airlines Inc.,MYR,"Myrtle Beach, SC: Myrtle Beach International",14,3,0,0,117,108,0,9,0,
2022,7,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",71,14,1,0,2605,2279,54,193,0,
2022,7,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",56,11,2,0,1383,1173,22,26,0,
2022,7,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",14,5,1,0,337,126,32,23,0,
2022,7,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",862,170,26,2,12498,4603,164,1044,0,
2022,7,YV,Mesa Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",60,20,2,0,2494,1376,0,172,0,
2022,7,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",45,7,1,0,488,156,226,0,0,
2022,7,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",18,4,1,0,326,148,138,40,0,
2022,7,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",35,7,0,0,412,171,0,0,0,
2022,7,YV,Mesa Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",119,32,2,1,3100,1014,85,196,0,
2022,7,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",72,13,0,0,813,470,84,259,0,
2022,7,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",31,11,0,0,669,474,146,0,0,
2022,7,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",10,0,0,0,0,0,0,0,0,
2022,7,YV,Mesa Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",5,4,0,0,340,340,0,0,0,
2022,7,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",50,6,0,0,328,230,37,17,0,
2022,7,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",31,9,0,0,1345,1215,65,17,0,
2022,7,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",31,5,2,0,351,177,0,8,0,
2022,7,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",170,54,5,1,5790,4090,166,351,0,
2022,7,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",49,8,1,0,503,337,0,121,0,
2022,7,YV,Mesa Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",30,6,1,0,468,306,0,0,0,
2022,7,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",11,1,0,0,37,37,0,0,0,
2022,7,YV,Mesa Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",31,13,0,0,787,453,0,41,0,
2022,7,YV,Mesa Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",2,1,0,0,16,0,0,16,0,
2022,7,YV,Mesa Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",29,5,0,0,260,228,0,32,0,
2022,7,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",36,12,2,0,1363,1138,10,11,0,
2022,7,YV,Mesa Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",5,1,0,0,69,69,0,0,0,
2022,7,YV,Mesa Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",51,7,2,0,455,382,0,33,0,
2022,7,YV,Mesa Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",17,6,1,0,269,113,0,40,0,
2022,7,YX,Republic Airline,ACK,"Nantucket, MA: Nantucket Memorial",105,19,3,0,1154,449,84,137,0,
2022,7,YX,Republic Airline,ALB,"Albany, NY: Albany International",94,16,3,0,1198,333,20,180,0,
2022,7,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",436,85,20,4,5412,1346,285,1783,0,
2022,7,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional",98,22,6,1,1299,351,0,213,0,
2022,7,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",122,14,3,0,705,131,12,197,0,
2022,7,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",118,28,7,0,1689,455,0,193,0,
2022,7,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",599,145,15,1,8692,2373,238,2369,0,
2022,7,YX,Republic Airline,BOS,"Boston, MA: Logan International",1961,343,46,1,28830,9603,2536,6906,0,
2022,7,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",153,29,4,0,2158,670,56,355,0,
2022,7,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",164,36,17,0,1745,735,150,465,0,
2022,7,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",79,13,0,0,702,178,0,192,0,
2022,7,YX,Republic Airline,CAE,"Columbia, SC: Columbia Metropolitan",73,28,4,0,2129,359,363,504,0,
2022,7,YX,Republic Airline,CHA,"Chattanooga, TN: Lovell Field",10,3,0,0,198,39,0,34,0,
2022,7,YX,Republic Airline,CHO,"Charlottesville, VA: Charlottesville Albemarle",57,14,5,0,1022,66,161,460,0,
2022,7,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",130,29,5,2,1713,244,0,620,0,
2022,7,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",328,74,13,0,4466,986,75,1168,0,
2022,7,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",533,131,15,4,9339,1521,2079,2579,0,
2022,7,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",869,216,42,2,16277,4758,898,3576,0,
2022,7,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",309,73,21,0,4594,1351,42,1049,0,
2022,7,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",31,6,0,0,1020,0,794,95,0,
2022,7,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2480,494,119,13,34067,8242,2410,7849,44,
2022,7,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",10,0,0,1,0,0,0,0,0,
2022,7,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",56,18,4,0,1001,228,82,253,0,
2022,7,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",412,81,23,0,5362,1259,505,969,0,
2022,7,YX,Republic Airline,ECP,"Panama City, FL: Northwest Florida Beaches International",25,2,0,0,54,32,0,22,0,
2022,7,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2781,511,183,13,32563,5682,2239,16629,0,
2022,7,YX,Republic Airline,EYW,"Key West, FL: Key West International",121,22,0,2,1312,976,0,235,0,
2022,7,YX,Republic Airline,FSD,"Sioux Falls, SD: Joe Foss Field",31,4,0,1,318,124,0,0,0,
2022,7,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",32,10,0,0,620,74,173,81,0,
2022,7,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",141,50,14,1,3760,776,299,996,0,
2022,7,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",88,12,10,0,602,67,148,276,0,
2022,7,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",225,53,3,2,4522,1334,1338,795,0,
2022,7,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",10,3,0,0,1501,67,0,32,0,
2022,7,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",290,33,7,1,1900,748,249,253,0,
2022,7,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",112,21,5,0,1476,455,465,403,16,
2022,7,YX,Republic Airline,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",29,2,1,0,75,75,0,0,0,
2022,7,YX,Republic Airline,ILM,"Wilmington, NC: Wilmington International",153,43,3,0,3362,147,360,1165,0,
2022,7,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",1057,224,44,0,18467,5140,920,4038,49,
2022,7,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",281,61,12,2,3738,1242,262,1319,0,
2022,7,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",1553,374,72,4,27536,6836,1492,9438,0,
2022,7,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",127,26,1,0,2037,1489,18,238,0,
2022,7,YX,Republic Airline,LGA,"New York, NY: LaGuardia",3365,542,197,28,52873,16882,4009,14861,0,
2022,7,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",379,91,16,0,6582,1960,642,1213,0,
2022,7,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",200,41,7,1,2743,739,68,352,0,
2022,7,YX,Republic Airline,MHT,"Manchester, NH: Manchester-Boston Regional",33,4,5,0,297,5,0,46,0,
2022,7,YX,Republic Airline,MIA,"Miami, FL: Miami International",75,22,0,0,1895,426,31,284,0,
2022,7,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International",89,19,5,0,1063,231,45,381,0,
2022,7,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",88,16,4,0,797,341,0,336,0,
2022,7,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",110,21,4,0,1111,266,194,430,0,
2022,7,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",93,22,2,1,1306,260,188,288,0,
2022,7,YX,Republic Airline,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",162,29,1,1,2818,1068,173,405,0,
2022,7,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International",10,0,1,0,0,0,0,0,0,
2022,7,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World",88,34,7,0,1674,608,0,592,0,
2022,7,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",121,22,3,0,1856,540,287,621,0,
2022,7,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1335,236,25,5,19077,4167,2189,6041,10,
2022,7,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",394,107,21,2,8934,2012,50,1764,0,
2022,7,YX,Republic Airline,ORH,"Worcester, MA: Worcester Regional",31,3,0,0,158,69,0,0,0,
2022,7,YX,Republic Airline,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",26,3,0,0,329,258,0,71,0,
2022,7,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",680,99,19,0,7314,2291,730,948,0,
2022,7,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",817,198,47,0,16311,5568,609,2567,0,
2022,7,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International",72,10,1,0,314,196,0,118,0,
2022,7,YX,Republic Airline,PVD,"Providence, RI: Theodore Francis Green State",61,3,0,0,73,0,9,27,0,
2022,7,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",243,49,12,2,3633,896,109,880,0,
2022,7,YX,Republic Airline,RAP,"Rapid City, SD: Rapid City Regional",10,2,0,0,70,17,0,52,0,
2022,7,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",569,125,26,1,7897,1989,165,1769,0,
2022,7,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",183,51,11,1,4065,1357,138,705,0,
2022,7,YX,Republic Airline,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",31,2,0,0,99,27,0,67,0,
2022,7,YX,Republic Airline,ROC,"Rochester, NY: Greater Rochester International",109,24,9,0,1246,252,0,373,0,
2022,7,YX,Republic Airline,SAT,"San Antonio, TX: San Antonio International",15,6,0,0,493,405,0,71,0,
2022,7,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International",179,31,9,0,1299,480,0,483,0,
2022,7,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International",415,120,21,0,10484,2314,365,1605,0,
2022,7,YX,Republic Airline,STL,"St. Louis, MO: St Louis Lambert International",131,26,6,0,2054,501,361,298,0,
2022,7,YX,Republic Airline,SYR,"Syracuse, NY: Syracuse Hancock International",149,35,2,0,2198,679,139,425,0,
2022,7,YX,Republic Airline,TUL,"Tulsa, OK: Tulsa International",10,2,0,0,135,8,0,11,0,
2022,7,YX,Republic Airline,TVC,"Traverse City, MI: Cherry Capital",98,13,1,0,950,162,0,291,0,
